cust_id,applicant_age,loan_id,amt_req,rent_own,mthly_rent_amt,bank_acct_dd,loan_dur,pmt_ach,nm_pmt,pmt_amt,amt_aprv,dur_aprv,pmt_amt_aprv,county,primary_city,state,domain,bank_nm,email_dur,res_dur,bank_acct_dur,pmt_freq,home_phone_type,has_other_phone,how_use_money,mthly_income_amt,raw_l2c_score,raw_FICO_telecom,raw_FICO_retail,raw_FICO_bank_card,raw_FICO_money,flgGood,req_inc_ratio,rent_ratio,pmt_ratio,pmt_amt_apv_match,amt_apv_match,name
1891881aeb,63,1,500,0,785,1,5,1,5,193.91,500,5,193.91,Kootenai County,Post Falls,ID,yahoo.com,WASHINGTON TRUST BANK,1 year or more,3+ years,3+ years,Monthly,Mobile,1,Car,2450,616,597,646,683,626,1,20.40816327,32.04081633,0.079146939,1,1,xxd
23c9417208,40,1,800,0,915,1,8,1,16,113.77,800,8,113.77,Kootenai County,Post Falls,ID,bing.com,NUMERICA CREDIT UNION,1 year or more,1-2 years,3+ years,Semi-monthly,Mobile,0,Bills (General),1600,603,582,640,702,624,1,50.0,57.1875,0.07110625,1,1,yq
37d56d9fef,33,1,300,0,800,1,5,1,5,116.34,300,5,116.34,Kootenai County,Post Falls,ID,gmail.com,WELLS FARGO BANK,1 year or more,1-2 years,1-2 years,Monthly,Mobile,0,Other,2998,586,535,550,680,577,1,10.00667111,26.6844563,0.038805871,1,1,qq
568c679ad3,55,1,800,1,750,1,8,1,17,105.88,800,8,105.88,Kootenai County,Post Falls,ID,gmail.com,POTLATCH NO 1 FEDERAL CREDIT UNION,1 year or more,1-2 years,3+ years,Bi-weekly,Mobile,0,Bills (Home / Utilities),1492,574,591,637,668,629,0,53.61930295,50.26809651,0.070965147,1,1,
6579972dd1,66,1,700,0,849,1,5,1,5,271.47,700,5,271.47,Kootenai County,Post Falls,ID,yahoo.com,GLACIER BANK-MOUNTAIN WEST DIV,1 year or more,3+ years,3+ years,Monthly,Home,0,Bills,2601,576,624,651,689,627,0,26.91272587,32.64129181,0.10437139599999999,1,1,yq
bf63ea5ae7,23,1,600,1,200,1,8,1,13,77.39,500,6,77.39,Kootenai County,Post Falls,ID,yahoo.com,JPMORGAN CHASE BANK,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,0,Bills (Auto),2600,584,501,555,663,560,1,23.07692308,7.692307692000001,0.029765385,1,0,qq
0f7b7c2c37,51,1,500,1,650,1,5,1,10,94.7,500,5,94.7,Kootenai County,Rathdrum,ID,bing.com,Unknown,1 year or more,1-2 years,3+ years,Semi-monthly,Mobile,1,Bills (General),1800,329,571,616,650,618,0,27.77777778,36.11111111,0.052611110999999995,1,1,xuxiaodong
3849ce77ad,57,1,500,0,325,1,5,1,5,193.91,500,5,193.91,Kootenai County,Rathdrum,ID,bing.com,GLACIER BANK-MOUNTAIN WEST DIV,1 year or more,1-2 years,1-2 years,Monthly,Home,0,Bills (Auto),1172,765,531,543,680,591,0,42.66211604,27.73037543,0.165452218,1,1,jack ma
d8df680256,50,1,800,1,400,1,8,1,13,77.39,500,6,77.39,Kootenai County,Rathdrum,ID,aol.com,WASHINGTON TRUST BANK,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,0,Bills,1140,221,584,638,689,631,1,70.17543859999999,35.087719299999996,0.067885965,1,0,
48bb9ada7a,54,1,800,0,601,1,8,1,13,77.39,500,6,77.39,Bonner County,Sandpoint,ID,bing.com,GLACIER BANK-MOUNTAIN WEST DIV,1 year or more,7-12 months,1-2 years,Bi-weekly,Home,1,Other,1500,583,536,543,673,576,0,53.33333333,40.06666667,0.051593333,1,0,xxd
cef1eb6129,56,1,800,0,960,1,8,1,8,231.76,800,8,231.76,Latah County,Viola,ID,aol.com,US BANK,1 year or more,3+ years,3+ years,Monthly,Home,0,Bills (Medical),3700,660,561,568,680,611,1,21.62162162,25.94594595,0.062637838,1,1,dd
2a15ec5a73,48,1,600,1,100,1,6,1,13,92.87,600,6,92.87,Utah County,American Fork,UT,gmail.com,BANK OF AMERICAN FORK,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,1,Car,2000,615,594,613,680,632,1,30.0,5.0,0.046435000000000004,1,1,yq
48c1a854b1,29,1,300,1,350,1,3,1,6,83.09,300,3,83.09,Utah County,American Fork,UT,bing.com,US BANK,1 year or more,7-12 months,7-12 months,Semi-monthly,Mobile,1,Bills (Home / Utilities),1400,677,611,657,724,626,1,21.42857143,25.0,0.05935,1,1,xuxiaodong
6db5d458a7,58,1,800,1,150,1,8,1,8,231.76,800,8,,Utah County,American Fork,UT,aol.com,Unknown,1 year or more,3+ years,3+ years,Monthly,Home,1,Other,2700,760,638,687,706,643,1,29.62962963,5.555555556,0.08583703699999999,0,1,xuxiaodong
790388f19a,42,1,500,1,0,1,5,1,10,94.7,500,5,84.18,Utah County,American Fork,UT,bing.com,US BANK,1 year or more,7-12 months,6 months or less,Semi-monthly,Mobile,0,Other,2400,544,611,609,680,617,0,20.83333333,0.0,0.039458333,0,1,xuxiaodong
84e158c07c,42,1,500,1,0,1,5,1,5,193.91,500,5,171.47,Utah County,American Fork,UT,bing.com,US BANK,1 year or more,7-12 months,7-12 months,Monthly,Mobile,0,Other,1700,544,611,609,680,617,1,29.41176471,0.0,0.114064706,0,1,jack ma
8b88d9b5b4,20,1,600,1,350,1,6,1,13,77.39,500,6,67.57,Utah County,American Fork,UT,yahoo.com,AMERICA FIRST FEDERAL CREDIT UNION,1 year or more,1-2 years,1-2 years,Bi-weekly,Mobile,1,Other,1200,645,501,544,582,526,0,50.0,29.16666667,0.064491667,0,0,
d91d47325b,56,1,400,1,400,1,8,1,6,137.4,400,6,119.4,Utah County,American Fork,UT,yahoo.com,US BANK,1 year or more,3+ years,3+ years,Monthly,Mobile,0,Other,1912,593,601,640,645,614,1,20.92050209,20.92050209,0.071861925,0,1,yq
18ae949687,30,1,700,1,1100,1,8,1,12,84.03,500,6,73.34,Utah County,Eagle Mountain,UT,bing.com,AMERICA FIRST FEDERAL CREDIT UNION,4-12 months,6 months or less,3+ years,Semi-monthly,Mobile,0,Other,3200,763,579,615,692,602,1,21.875,34.375,0.026259375,0,0,jack ma
7c87a6e8fb,38,1,800,1,1100,1,8,1,13,77.39,500,6,77.39,Utah County,Eagle Mountain,UT,aol.com,Unknown,1 year or more,3+ years,6 months or less,Bi-weekly,Mobile,1,Bills (General),2400,616,573,565,658,615,0,33.33333333,45.83333333,0.032245833,1,0,yq
af360505c5,36,1,800,0,1000,1,6,1,13,123.82,800,6,108.12,Utah County,Eagle Mountain,UT,bing.com,ZIONS FIRST NATIONAL BANK,4-12 months,3+ years,3+ years,Bi-weekly,Mobile,1,Other,4820,600,623,651,693,637,1,16.59751037,20.74688797,0.025688797000000003,0,1,yuqing
d39ccfc3a5,34,1,500,1,0,0,8,1,6,171.75,500,6,149.24,Utah County,Eagle Mountain,UT,bing.com,Unknown,1 year or more,1-2 years,6 months or less,Monthly,Mobile,0,Other,300,539,587,642,690,602,0,166.66666669999998,0.0,0.5725,0,1,dd
ec5220c03e,35,1,600,0,0,1,5,1,10,92.17,500,5,92.17,Utah County,Eagle Mountain,UT,bing.com,JPMORGAN CHASE BANK,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,0,Bills,4446,573,602,646,703,632,1,13.49527665,0.0,0.020730994,1,0,
00b8adfe83,35,1,800,1,250,0,6,1,6,171.75,500,6,171.75,Davis County,Bountiful,UT,yahoo.com,JPMORGAN CHASE BANK,4-12 months,3+ years,1-2 years,Monthly,Mobile,1,Bills (Medical),3500,645,575,633,671,618,0,22.85714286,7.142857143,0.04907142900000001,1,0,qq
0a718c3c67,44,1,800,1,726,1,6,1,13,123.82,800,6,123.82,Davis County,Bountiful,UT,bing.com,ZIONS FIRST NATIONAL BANK,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,1,Bills,2600,586,621,637,665,637,0,30.76923077,27.92307692,0.047623077,1,1,
0d39540ab9,66,1,500,0,2100,0,3,1,6,138.48,500,3,138.48,Davis County,Bountiful,UT,hotmail.com,JPMORGAN CHASE BANK,1 year or more,3+ years,1-2 years,Semi-monthly,Home,1,Car,5610,660,577,587,680,612,0,8.912655971,37.43315508,0.024684492000000002,1,1,
29d3bb181f,40,1,500,1,950,1,6,1,13,77.39,500,6,77.39,Davis County,Bountiful,UT,gmail.com,UNIVERSITY FIRST FCU,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,1,Bills (Medical),3800,771,604,625,664,606,0,13.15789474,25.0,0.020365789,1,1,
6456f9c521,27,1,800,1,750,1,6,1,12,84.03,500,6,84.03,Davis County,Bountiful,UT,yahoo.com,ZIONS FIRST NATIONAL BANK,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,0,Bills (General),1300,567,588,640,662,611,1,61.53846154,57.69230769,0.06463846200000001,1,0,xxd
6a0eee2c2f,29,1,500,1,750,1,6,1,13,77.39,500,6,,Davis County,Bountiful,UT,hotmail.com,AMERICA FIRST FEDERAL CREDIT UNION,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,0,Other,9000,537,592,644,667,630,0,5.555555556,8.333333332999999,0.008598889,0,1,yq
7374dfc557,34,1,800,0,700,1,5,1,10,92.17,500,5,92.17,Davis County,Bountiful,UT,hotmail.com,JPMORGAN CHASE BANK,1 year or more,3+ years,7-12 months,Bi-weekly,Mobile,0,Bills,2400,749,563,547,678,596,0,33.33333333,29.16666667,0.038404167,1,0,
8c02692f55,68,1,800,0,1114,1,8,1,6,274.81,800,6,171.75,Davis County,Bountiful,UT,aol.com,US BANK,1 year or more,3+ years,3+ years,Monthly,Mobile,0,Other,3062,670,543,538,680,592,0,26.12671457,36.38145003,0.08974853,0,1,jack ma
ac43002afc,28,1,800,1,570,1,6,1,13,77.39,500,6,77.39,Davis County,Bountiful,UT,aol.com,AMERICA FIRST FEDERAL CREDIT UNION,1 year or more,6 months or less,3+ years,Bi-weekly,Mobile,0,Bills (Auto),2800,539,678,668,720,617,0,28.57142857,20.35714286,0.027639286000000002,1,0,xxd
ac6017f4a3,35,1,500,1,605,1,8,1,13,77.39,500,6,77.39,Davis County,Bountiful,UT,hotmail.com,Unknown,1 year or more,7-12 months,6 months or less,Bi-weekly,Mobile,0,Bills (General),1640,50,561,557,656,613,0,30.48780488,36.8902439,0.047189024,1,1,yuqing
ce227eaf55,34,1,500,1,1000,1,6,1,13,77.39,500,6,77.39,Davis County,Bountiful,UT,aol.com,AMERICA FIRST FEDERAL CREDIT UNION,1 year or more,7-12 months,3+ years,Bi-weekly,Mobile,0,Bills,1500,565,613,636,644,593,1,33.33333333,66.66666667,0.051593333,1,1,yq
d758a589d6,45,1,500,0,800,0,8,1,8,144.85,500,8,144.85,Davis County,Bountiful,UT,bing.com,JPMORGAN CHASE BANK,1 year or more,3+ years,7-12 months,Monthly,Mobile,0,Other,8100,563,599,578,680,630,1,6.172839506,9.87654321,0.017882716,1,1,qq
d9a1fd3fe7,23,1,500,1,250,1,3,1,6,136.0,500,3,136.0,Utah County,Cedar Valley,UT,yahoo.com,MOUNTAIN AMERICA FCU,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,1,Other,1830,541,640,677,728,610,0,27.32240437,13.66120219,0.07431694,1,1,dd
6b0eb405a9,60,1,800,0,0,1,8,1,13,77.39,500,6,67.57,Davis County,Centerville,UT,hotmail.com,Unknown,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,0,Other,1934,547,565,597,680,596,0,41.36504654,0.0,0.040015512,0,0,qq
1df9195778,23,1,600,1,0,1,7,1,6,171.75,500,6,149.24,Davis County,Clearfield,UT,aol.com,Unknown,1 year or more,6 months or less,6 months or less,Monthly,Mobile,0,Other,1300,538,603,623,701,605,0,46.15384615,0.0,0.132115385,0,0,qq
5be2d50923,42,1,500,0,0,1,5,1,10,92.17,500,5,92.17,Davis County,Clearfield,UT,bing.com,Unknown,1 year or more,1-2 years,6 months or less,Bi-weekly,Mobile,0,Bills (Auto),3000,329,597,649,666,620,0,16.66666667,0.0,0.030723333,1,1,xxd
72314d310a,34,1,600,1,200,1,6,1,13,77.39,500,6,77.39,Davis County,Clearfield,UT,aol.com,JPMORGAN CHASE BANK,1 year or more,7-12 months,7-12 months,Bi-weekly,Mobile,1,Bills (General),700,538,562,603,622,598,0,85.71428571,28.57142857,0.11055714300000001,1,0,yq
757f469cbe,18,1,500,1,720,1,4,1,17,51.17,500,4,,Davis County,Clearfield,UT,hotmail.com,GOLDENWEST FEDERAL CREDIT UNION,1 year or more,6 months or less,6 months or less,Weekly,Mobile,0,Other,2400,523,501,501,501,501,0,20.83333333,30.0,0.021320832999999997,0,1,qq
7885dd6693,50,1,800,0,1188,0,8,1,16,113.77,800,8,113.77,Davis County,Clearfield,UT,yahoo.com,Unknown,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,1,Bills,3400,661,645,683,708,649,0,23.52941176,34.94117647,0.033461765,1,1,yq
b3d1bc6934,33,1,500,1,0,1,5,1,10,92.17,500,5,92.17,Davis County,Clearfield,UT,hotmail.com,ZIONS FIRST NATIONAL BANK,1 year or more,7-12 months,6 months or less,Bi-weekly,Mobile,1,Car,1032,486,546,592,639,583,0,48.4496124,0.0,0.089312016,1,1,jack ma
b4c59c7612,36,1,500,1,600,1,5,1,10,92.17,500,5,82.58,Davis County,Clearfield,UT,yahoo.com,AMERICA FIRST FEDERAL CREDIT UNION,1 year or more,1-2 years,7-12 months,Bi-weekly,Mobile,1,Other,2460,530,599,644,673,627,0,20.32520325,24.390243899999998,0.03746748,0,1,yuqing
b4f2e3f3a3,33,1,800,1,889,1,6,1,12,84.03,500,6,73.34,Davis County,Clearfield,UT,yahoo.com,AMERICA FIRST FEDERAL CREDIT UNION,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,0,Other,2580,602,559,606,652,606,1,31.00775194,34.45736434,0.032569767,0,0,yq
b4f2e3f3a3,33,2,800,1,889,1,6,1,12,84.03,500,6,73.34,Davis County,Clearfield,UT,yahoo.com,AMERICA FIRST FEDERAL CREDIT UNION,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,0,Other,2580,602,559,606,652,606,1,31.00775194,34.45736434,0.032569767,0,0,dd
b949aab915,40,1,800,1,600,0,8,1,12,84.03,500,6,73.34,Davis County,Clearfield,UT,yahoo.com,JPMORGAN CHASE BANK,1 year or more,7-12 months,1-2 years,Semi-monthly,Mobile,0,Other,3600,544,575,560,607,594,1,22.22222222,16.66666667,0.023341667000000003,0,0,xuxiaodong
dda633dca1,42,1,400,1,525,1,6,1,12,67.22,400,6,58.67,Davis County,Clearfield,UT,yahoo.com,Unknown,4-12 months,3+ years,6 months or less,Semi-monthly,Mobile,0,Other,1600,713,501,501,600,563,1,25.0,32.8125,0.0420125,0,1,yuqing
143d298c7c,65,1,800,1,1000,1,8,1,17,105.88,800,8,105.88,Salt Lake County,Draper,UT,yahoo.com,MOUNTAIN AMERICA FCU,1 year or more,3+ years,3+ years,Bi-weekly,Home,1,Bills (General),2600,544,581,640,659,635,1,30.76923077,38.46153846,0.040723077,1,1,xuxiaodong
84b27ba21d,34,1,500,1,1200,1,8,1,8,144.85,500,8,144.85,Salt Lake County,Draper,UT,hotmail.com,AMERICA FIRST FEDERAL CREDIT UNION,1 year or more,7-12 months,3+ years,Monthly,Mobile,0,Bills (General),3500,765,582,590,680,616,0,14.28571429,34.28571429,0.041385714,1,1,
8786986d4c,27,1,800,1,700,0,3,1,6,221.57,800,3,204.9,Salt Lake County,Draper,UT,yahoo.com,ZIONS FIRST NATIONAL BANK,1 year or more,3+ years,1-2 years,Semi-monthly,Mobile,0,Other,2700,660,549,565,663,585,0,29.62962963,25.92592593,0.082062963,0,1,qq
90e4cdc381,51,1,500,1,1000,1,2,1,4,129.35,500,2,,Salt Lake County,Draper,UT,aol.com,ZIONS FIRST NATIONAL BANK,1 year or more,6 months or less,6 months or less,Bi-weekly,Mobile,0,Other,2200,530,537,508,551,583,0,22.72727273,45.45454545,0.058795455,0,1,yuqing
b5286ff5b4,33,1,400,0,1600,1,4,1,4,107.61,400,4,,Salt Lake County,Draper,UT,aol.com,UTAH FIRST FEDERAL CREDIT UNION,1 year or more,1-2 years,1-2 years,Monthly,Mobile,0,Other,4900,716,573,571,680,620,0,8.163265306,32.65306122,0.021961223999999998,0,1,yq
c8c582bce9,46,1,800,1,950,1,8,1,13,77.39,500,6,77.39,Salt Lake County,Draper,UT,aol.com,JPMORGAN CHASE BANK,1 year or more,1-2 years,1-2 years,Bi-weekly,Mobile,1,Bills (Medical),2800,530,552,538,675,601,0,28.57142857,33.92857143,0.027639286000000002,1,0,
edcef83656,26,1,700,1,0,1,3,1,6,190.4,700,3,177.05,Salt Lake County,Draper,UT,yahoo.com,ZIONS FIRST NATIONAL BANK,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,1,Other,3952,639,583,631,700,616,1,17.71255061,0.0,0.048178137999999995,0,1,dd
36fa5b0d19,30,1,500,1,0,1,3,1,6,136.0,500,3,136.0,Davis County,Farmington,UT,hotmail.com,Unknown,3 months or less,1-2 years,3+ years,Bi-weekly,Mobile,1,Bills (General),3440,546,602,635,671,619,0,14.53488372,0.0,0.039534884,1,1,jack ma
5e1e9320fc,52,1,500,1,1150,1,5,1,21,44.01,500,5,39.37,Tooele County,Grantsville,UT,bing.com,CHARTWAY FCU-HERITAGEWEST DIV,1 year or more,3+ years,3+ years,Weekly,Mobile,0,Other,2800,619,583,587,680,621,0,17.85714286,41.07142857,0.015717857,0,1,dd
8f90878aa4,40,1,600,1,800,1,5,1,10,92.17,500,5,92.17,Tooele County,Grantsville,UT,bing.com,ZIONS FIRST NATIONAL BANK,1 year or more,7-12 months,3+ years,Bi-weekly,Mobile,1,Bills (General),1600,765,555,555,602,569,1,37.5,50.0,0.05760625,1,0,xxd
9e9ca8f361,35,1,800,1,900,1,8,1,13,77.39,500,6,77.39,Tooele County,Grantsville,UT,gmail.com,JPMORGAN CHASE BANK,1 year or more,7-12 months,6 months or less,Bi-weekly,Mobile,0,Bills (Home / Utilities),3626,573,543,556,657,588,1,22.06287921,24.82073911,0.021343077999999998,1,0,
ee90cb8777,33,1,600,0,900,1,8,1,8,173.82,600,8,146.21,Tooele County,Grantsville,UT,aol.com,Unknown,1 year or more,7-12 months,3+ years,Monthly,Home,1,Other,3007,780,608,704,740,617,1,19.95344197,29.93016295,0.057805120999999994,0,1,
d7de49b247,49,1,800,0,1600,1,5,1,10,151.51,800,5,151.51,Wasatch County,Heber City,UT,bing.com,ZIONS FIRST NATIONAL BANK,1 year or more,3+ years,3+ years,Semi-monthly,Home,1,Bills (General),2600,597,620,665,705,646,1,30.76923077,61.53846154,0.058273077,1,1,jack ma
2210108642,55,1,800,0,0,1,8,1,13,77.39,500,6,67.57,Summit County,Kamas,UT,aol.com,Unknown,1 year or more,3+ years,3+ years,Bi-weekly,Home,1,Other,1740,544,604,640,678,636,1,45.97701149,0.0,0.044477011,0,0,xuxiaodong
625f005cf8,51,1,600,0,0,1,5,1,10,92.17,500,5,82.58,Summit County,Kamas,UT,gmail.com,ZIONS FIRST NATIONAL BANK,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,0,Won't say,2000,645,532,572,680,587,0,30.0,0.0,0.046085,0,0,jack ma
56de6d7823,41,1,500,1,600,1,5,1,10,92.17,500,5,82.58,Davis County,Kaysville,UT,bing.com,U S A A FEDERAL SAVINGS BANK,4-12 months,1-2 years,7-12 months,Bi-weekly,Mobile,1,Other,3500,716,515,544,584,575,0,14.28571429,17.14285714,0.026334286000000002,0,1,
7709edf805,20,1,800,1,0,1,8,1,12,84.03,500,6,73.34,Davis County,Kaysville,UT,gmail.com,AMERICA FIRST FEDERAL CREDIT UNION,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,0,Other,2000,768,648,649,713,594,0,40.0,0.0,0.042015,0,0,
913cc5d28c,53,1,300,1,100,1,5,1,5,116.34,300,5,116.34,Uintah County,Lapoint,UT,gmail.com,MOUNTAIN AMERICA FCU,1 year or more,3+ years,1-2 years,Monthly,Home,0,Bills (General),665,670,530,563,670,583,1,45.11278195,15.03759398,0.17494736800000002,1,1,yuqing
2a2617c97d,41,1,500,0,1100,1,5,1,10,92.17,500,5,82.58,Davis County,Layton,UT,aol.com,JPMORGAN CHASE BANK,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,0,Other,4000,765,624,659,700,641,1,12.5,27.5,0.0230425,0,1,jack ma
e6b0d099c0,44,1,800,1,650,1,6,1,13,123.82,800,6,123.82,Davis County,Layton,UT,bing.com,JPMORGAN CHASE BANK,1 year or more,1-2 years,1-2 years,Bi-weekly,Mobile,1,Other,2800,593,561,545,656,608,1,28.57142857,23.21428571,0.04422142900000001,1,1,yq
f256777946,27,1,800,1,0,1,8,1,17,105.88,800,8,89.57,Davis County,Layton,UT,gmail.com,AMERICA FIRST FEDERAL CREDIT UNION,1 year or more,1-2 years,3+ years,Bi-weekly,Mobile,1,Other,1100,765,698,696,752,640,1,72.72727273,0.0,0.096254545,0,1,
16974da9d2,66,1,500,0,377,1,5,1,5,193.91,500,5,193.91,Davis County,Layton,UT,gmail.com,MOUNTAIN AMERICA FCU,1 year or more,3+ years,3+ years,Monthly,Home,0,Bills (Auto),2800,757,583,598,680,605,1,17.85714286,13.46428571,0.069253571,1,1,yuqing
17f9f1c8f8,66,1,800,1,800,1,3,1,3,455.5,800,3,455.5,Davis County,Layton,UT,bing.com,JPMORGAN CHASE BANK,1 year or more,7-12 months,3+ years,Monthly,Home,1,Other,2992,576,631,665,657,630,1,26.73796791,26.73796791,0.152239305,1,1,dd
684bea73ab,44,1,700,1,700,1,6,1,13,77.39,500,6,77.39,Davis County,Layton,UT,hotmail.com,Unknown,1 year or more,6 months or less,3+ years,Bi-weekly,Mobile,0,Other,9644,521,576,601,650,619,0,7.258399005,7.258399005,0.008024679,1,0,yq
b86063bf54,56,1,500,0,960,1,5,1,5,193.91,500,5,171.47,Davis County,Layton,UT,gmail.com,GOLDENWEST FEDERAL CREDIT UNION,1 year or more,3+ years,7-12 months,Monthly,Home,0,Other,3400,591,607,612,680,640,1,14.70588235,28.23529412,0.057032353,0,1,
b86063bf54,56,2,500,0,960,1,5,1,5,193.91,500,5,171.47,Davis County,Layton,UT,gmail.com,GOLDENWEST FEDERAL CREDIT UNION,1 year or more,3+ years,7-12 months,Monthly,Home,0,Other,3400,591,607,612,680,640,1,14.70588235,28.23529412,0.057032353,0,1,yuqing
c55aed6a9e,52,1,600,1,600,1,8,1,13,77.39,500,6,77.39,Davis County,Layton,UT,gmail.com,Unknown,1 year or more,1-2 years,1-2 years,Bi-weekly,Mobile,1,Bills,2200,497,553,590,613,595,0,27.27272727,27.27272727,0.035177272999999995,1,0,dd
6fa7f5d488,47,1,800,1,750,1,7,1,13,77.39,500,6,67.57,Davis County,Layton,UT,gmail.com,Unknown,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,1,Other,2176,392,563,591,667,614,0,36.76470588,34.46691176,0.035565257,0,0,yuqing
8807660348,62,1,700,0,685,1,8,1,6,171.75,500,6,171.75,Davis County,Layton,UT,hotmail.com,US BANK,1 year or more,3+ years,3+ years,Monthly,Mobile,1,Other,2149,550,561,576,646,594,1,32.5732899,31.87529083,0.07992089299999999,1,0,xuxiaodong
9218a4a50e,63,1,300,0,888,0,5,1,5,116.34,300,5,102.88,Davis County,Layton,UT,yahoo.com,US BANK,1 year or more,3+ years,3+ years,Monthly,Mobile,0,Other,1224,522,593,592,680,620,0,24.50980392,72.54901961,0.09504902,0,1,yuqing
925711008c,57,1,600,1,600,1,6,1,6,171.75,500,6,171.75,Davis County,Layton,UT,hotmail.com,JPMORGAN CHASE BANK,4-12 months,6 months or less,3+ years,Monthly,Mobile,1,Bills (General),1200,576,602,643,640,614,1,50.0,50.0,0.143125,1,0,yuqing
a934374fe4,40,1,500,0,1375,1,5,1,10,92.17,500,5,92.17,Davis County,Layton,UT,gmail.com,GOLDENWEST FEDERAL CREDIT UNION,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,1,Other,2000,546,588,602,680,624,0,25.0,68.75,0.046085,1,1,
b059e56426,47,1,700,1,800,1,5,1,10,129.04,700,5,115.62,Davis County,Layton,UT,bing.com,AMERICA FIRST FEDERAL CREDIT UNION,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,1,Other,4400,763,573,596,680,617,0,15.90909091,18.18181818,0.029327272999999997,0,1,qq
1a2e91d821,37,1,800,0,916,1,5,1,10,92.17,500,5,92.17,Utah County,Lindon,UT,aol.com,MOUNTAIN AMERICA FCU,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,1,Other,5340,732,551,553,679,600,0,14.98127341,17.15355805,0.0172603,1,0,xxd
b3f9914dbb,59,1,600,1,500,1,8,1,13,77.39,500,6,67.57,Utah County,Lehi,UT,aol.com,US BANK,1 year or more,6 months or less,3+ years,Bi-weekly,Mobile,0,Other,2400,660,581,591,680,617,1,25.0,20.83333333,0.032245833,0,0,xuxiaodong
b3f9914dbb,59,2,600,1,500,1,8,1,13,77.39,500,6,67.57,Utah County,Lehi,UT,aol.com,US BANK,1 year or more,6 months or less,3+ years,Bi-weekly,Mobile,0,Other,2400,660,581,591,680,617,0,25.0,20.83333333,0.032245833,0,0,
b82eba744a,24,1,500,1,350,0,5,1,5,193.91,500,5,193.91,Utah County,Lehi,UT,yahoo.com,Unknown,1 year or more,7-12 months,6 months or less,Monthly,Mobile,0,Bills (Home / Utilities),1500,655,605,661,727,617,0,33.33333333,23.33333333,0.12927333300000002,1,1,yq
dfb2f1ec63,34,2,800,1,1075,1,8,1,13,77.39,500,6,67.57,Utah County,Lehi,UT,aol.com,JPMORGAN CHASE BANK,1 year or more,7-12 months,3+ years,Bi-weekly,Mobile,1,Other,3450,297,610,654,693,629,0,23.1884058,31.15942029,0.022431884,0,0,dd
dfb2f1ec63,34,1,800,1,1075,1,8,1,13,77.39,500,6,67.57,Utah County,Lehi,UT,aol.com,JPMORGAN CHASE BANK,1 year or more,7-12 months,3+ years,Bi-weekly,Mobile,1,Other,3450,297,610,654,693,629,1,23.1884058,31.15942029,0.022431884,0,0,
f1ae6a19a5,35,1,500,1,1075,1,5,1,10,92.17,500,5,92.17,Utah County,Lehi,UT,bing.com,JPMORGAN CHASE BANK,1 year or more,7-12 months,1-2 years,Bi-weekly,Mobile,1,Medical,2400,297,614,656,701,634,1,20.83333333,44.79166667,0.038404167,1,1,jack ma
f4303aa63e,49,1,800,0,1450,1,8,1,8,231.76,800,8,231.76,Utah County,Lehi,UT,hotmail.com,BANK OF AMERICAN FORK,1 year or more,3+ years,3+ years,Monthly,Mobile,0,School,3300,785,573,561,680,619,1,24.24242424,43.93939394,0.070230303,1,1,jack ma
07e2ff471b,29,1,700,1,300,1,8,1,34,45.86,700,8,38.86,Salt Lake County,Magna,UT,aol.com,CYPRUS FEDERAL CREDIT UNION,1 year or more,1-2 years,1-2 years,Weekly,Mobile,1,Other,1550,733,557,587,656,604,1,45.16129032,19.35483871,0.029587097000000003,0,1,xxd
3aaad2bac4,31,1,800,1,0,1,6,1,13,77.39,500,6,77.39,Salt Lake County,Magna,UT,hotmail.com,JPMORGAN CHASE BANK,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,0,Bills (General),1700,567,548,556,661,579,1,47.05882353,0.0,0.04552352900000001,1,0,jack ma
68283e555e,26,1,800,1,200,1,8,1,13,77.39,500,6,67.57,Salt Lake County,Magna,UT,yahoo.com,AMERICA FIRST FEDERAL CREDIT UNION,1 year or more,1-2 years,7-12 months,Bi-weekly,Home,0,Other,1800,559,550,635,631,592,1,44.44444444,11.11111111,0.04299444400000001,0,0,xuxiaodong
